q,R,e_init,age,a,e,spin1,type1,m1,m2,amloss
0.1,250.0,0.01924357311551172,1246049246.0070016,247.32341022534726,6.615671909298848e-08,2.191236367565025e-07,6,1.9999392987475642,0.20000006141130194,-5.9436471475444985e-08
0.1,250.0,0.02112992517725142,1246049224.9948132,247.30972946907337,7.28884892606047e-08,2.1913283826857827e-07,6,1.9999392993407368,0.20000006141015506,-5.944901959020934e-08
0.1,250.0,0.023201186978958357,1246049200.0619397,247.29349681684718,8.018185694465646e-08,2.191436152304779e-07,6,1.9999393000445902,0.20000006140892834,-5.946417212216788e-08
0.1,250.0,0.02547548430564807,1246049170.59456,247.2743131221552,8.796833897039334e-08,2.1915615028409508e-07,6,1.9999393008764523,0.20000006140766208,-5.948247715344151e-08
0.1,250.0,0.0279727197231725,1246049135.950011,247.25176066056372,9.609103331643737e-08,2.1917060025181302e-07,6,1.9999393018544656,0.20000006140647664,-5.950460185564662e-08
0.1,250.0,0.030714746747235906,1246049095.5022335,247.22543276754902,1.0425566841753808e-07,2.1918706687648028e-07,6,1.9999393029963035,0.2000000614055353,-5.9531360993144974e-08
0.1,250.0,0.03372556108533605,1246049048.726773,247.19498918515066,1.1196476236182903e-07,2.192055561182785e-07,6,1.9999393043167717,0.20000006140515092,-5.956375420209406e-08
0.1,250.0,0.03703151062520455,1246048936.6683645,247.1211782954696,1.429351341883555e-07,2.193133314860047e-07,6,1.9999393074735703,0.20000006138271817,-5.9598093991301765e-08
0.1,250.0,0.04066152600737297,1246048858.440665,247.06919671417918,1.5083661875336757e-07,2.1935024018009015e-07,6,1.9999393096739053,0.2000000613780565,-5.964410306917954e-08
0.1,250.0,0.044647373799624364,1246048769.6121476,247.01018058173742,1.4500029550191287e-07,2.193902760637988e-07,6,1.999939312172413,0.20000006137444154,-5.969989856892871e-08
0.1,250.0,0.049023934488881024,1246048671.0598152,246.94472397271335,1.5211372059081014e-07,2.1943222766023696e-07,6,1.9999393149444253,0.20000006137320622,-5.976774352852164e-08
0.1,250.0,0.05382950772325868,1246048485.0829792,246.81881625352315,1.8625452633845364e-07,2.195820707889223e-07,6,1.9999393201589795,0.2000000613449876,-5.984361541549913e-08
0.1,250.0,0.059106147475486,1246048336.7962036,246.71813549707488,1.751872482279879e-07,2.1965208323376264e-07,6,1.9999393243145478,0.20000006133964152,-5.99410413458629e-08
0.1,250.0,0.06490003006073211,1246048096.5963507,246.5490180631575,2.0563565667232443e-07,2.1984452061645742e-07,6,1.9999393310251345,0.20000006130933917,-6.005281101422216e-08
0.1,250.0,0.07126185822939729,1246047828.1075897,246.35918398153,2.2323029594458748e-07,2.200512327868329e-07,6,1.999939338508845,0.20000006128150943,-6.018855107104463e-08
0.1,250.0,0.07824730487111635,1246047515.810115,246.13865143577272,2.3320962159754975e-07,2.202784658297679e-07,6,1.999939347186633,0.20000006125302577,-6.03519116798936e-08
0.1,250.0,0.08591750021286539,1246047147.6800349,245.8741812849924,2.3519893154414193e-07,2.2054728586807274e-07,6,1.9999393573762643,0.20000006122287703,-6.054782742426313e-08
0.1,250.0,0.09433956677468387,1246046716.2219865,245.5593979754633,2.2445490994749404e-07,2.2086320499680418e-07,6,1.9999393692661083,0.20000006119269936,-6.078279233457538e-08
0.1,250.0,0.10358720676445314,1246046171.633203,245.1513629353524,2.2765252327837923e-07,2.213248127803157e-07,6,1.999939384192969,0.20000006114857544,-6.106083501711641e-08
0.1,250.0,0.11374134705207334,1246045537.3792791,244.6611057806428,2.1183470050923286e-07,2.2188286413883297e-07,6,1.9999394014570973,0.20000006110099472,-6.139343967809957e-08
0.1,250.0,0.12489084736726071,1246044791.387543,244.0790852645332,1.7896741683699684e-07,2.2252746766931195e-07,6,1.9999394215961754,0.20000006104159818,-6.179011744929653e-08
0.1,250.0,0.1371332779184638,1246043885.3935955,243.3476452743317,1.45951266037242e-07,2.2339779485279134e-07,6,1.9999394458147242,0.20000006095439224,-6.22606617370847e-08
0.1,250.0,0.15057577323790639,1246042837.3698194,242.463731242436,9.563995705602099e-08,2.2447967317558507e-07,6,1.9999394734914768,0.2000000608618681,-6.2822887818884e-08
0.1,250.0,0.1653359697248269,1245958579.4680102,317.0936158495699,0.0005220244260117676,7.164152019711147e-08,6,1.9999407590451588,0.20000004319556558,-6.023522987014e-08
0.1,250.0,0.18154303509143294,1245958504.2074382,317.3222668286509,0.00039164459806964716,6.987454011682721e-08,6,1.9999407662762239,0.20000004344078764,-6.104228411027739e-08
0.1,250.0,0.19933879872033844,1245958460.4098794,314.587539375623,0.0002378531628398253,7.125999280638093e-08,6,1.9999407703528576,0.20000004378310363,-6.201298138506169e-08
0.1,250.0,0.21887899282533668,1245958425.6578314,310.09053509579235,0.00010758711160951132,7.446207053951447e-08,6,1.9999407733667594,0.20000004423183732,-6.318764461803386e-08
0.1,250.0,0.24033461527700972,1245958394.659433,303.80124350428946,2.81896659867158e-05,7.96971098896586e-08,6,1.9999407757954184,0.2000000448058893,-6.464039394694963e-08
0.1,250.0,0.26389342601937477,1245856325.8674192,254.7877819707691,0.00010800218304875598,1.6768678739864616e-07,5,1.9999419880382145,0.20000002860044788,-6.348566169709939e-08
0.1,250.0,0.2897615901728365,1245853808.5571413,300.97044967878793,0.00019479143899426763,7.598473057000745e-08,5,1.9999420680693751,0.2000000284655469,-6.540779273595557e-08
